drug_id,ec50_factor,Eff_0,Error_0,SSE
[0],1.5200000000000002,3.5662128829,0.01718596748287718,0.01718596748287718
[0],1.5300000000000002,3.5699108963999997,0.016230058696055774,0.016230058696055774
[0],1.5400000000000003,3.6058100638000004,0.008371898680285561,0.008371898680285561
[0],1.5500000000000003,3.6085892975000005,0.007871033724290474,0.007871033724290474
[0],1.5600000000000003,3.6158260811,0.006639326574439581,0.006639326574439581
[0],1.5700000000000003,3.6415916784,0.003104324538955957,0.003104324538955957
[0],1.5800000000000003,3.6472550828,0.0025053089354909316,0.0025053089354909316
[0],1.5900000000000003,3.6653929983,0.001018576525052213,0.001018576525052213
[0],1.6000000000000003,3.6701058658,0.0007399639392701884,0.0007399639392701884
[0],1.6100000000000003,3.7042503496999997,4.819421998110838e-05,4.819421998110838e-05
[0],1.6200000000000003,3.7353765916999997,0.0014492067102876147,0.0014492067102876147
[0],1.6300000000000003,3.7412153198,0.0019278400867321279,0.0019278400867321279
[0],1.6400000000000003,3.7453872,0.002311595625851153,0.002311595625851153
[0],1.6500000000000004,3.7713023263000003,0.0054751390142456806,0.0054751390142456806
[0],1.6600000000000004,3.7703275787,0.005331837843907556,0.005331837843907556
[0],1.6700000000000004,3.8129162055,0.013365223883787814,0.013365223883787814
[0],1.6800000000000004,3.7929911873999997,0.00915524479428624,0.00915524479428624
[0],1.6900000000000004,3.8182319468,0.014622566083613323,0.014622566083613323
[0],1.7000000000000004,3.8289905665,0.017340260395468494,0.017340260395468494
[0],1.7100000000000004,3.8277094989999996,0.01700451338583592,0.01700451338583592
[0],1.7200000000000004,3.8568854167,0.025464905962370162,0.025464905962370162
[0],1.7300000000000004,3.848000737,0.02270825758506366,0.02270825758506366
[0],1.7400000000000004,3.9039295799,0.04269241777337773,0.04269241777337773
[0],1.7500000000000004,3.8908259049000002,0.03744912378374968,0.03744912378374968
[0],1.7600000000000005,3.9130673202999997,0.046552022157654374,0.046552022157654374
[0],1.7700000000000005,3.9051409489999998,0.04319447483416794,0.04319447483416794
[0],1.7800000000000005,3.915492435,0.047604384839172696,0.047604384839172696
[0],1.7900000000000005,3.9312599298,0.05473343807900907,0.05473343807900907
[0],1.8000000000000005,3.9387086404000002,0.05827419966216654,0.05827419966216654
[0],1.8100000000000005,3.9453180935999996,0.061508935100594374,0.061508935100594374
[0],1.8200000000000005,3.9768754836,0.07815789737102187,0.07815789737102187
[0],1.8300000000000005,3.9885598378000005,0.08482754914136924,0.08482754914136924
[0],1.8400000000000005,3.9830185743000004,0.0816304499822114,0.0816304499822114
[0],1.8500000000000005,4.0063131403,0.09548408773836281,0.09548408773836281
[0],1.8600000000000005,3.9863628427,0.0835526188405479,0.0835526188405479
[0],1.8700000000000006,4.0214482472,0.10506680650250692,0.10506680650250692
[0],1.8800000000000006,4.013764854200001,0.1001448494306072,0.1001448494306072
[0],1.8900000000000006,4.0449064604,0.12082458956411454,0.12082458956411454
[0],1.9000000000000006,4.036262273599999,0.11488990197289317,0.11488990197289317
[0],1.9100000000000006,4.0495738521,0.12409112910319442,0.12409112910319442
[0],1.9200000000000006,4.0601117297,0.13162644179677727,0.13162644179677727
[0],1.9300000000000006,4.062759495,0.13355468994772515,0.13355468994772515
[0],1.9400000000000006,4.075006574,0.14265610402446466,0.14265610402446466
[0],1.9500000000000006,4.0757597344,0.14322560627628944,0.14322560627628944
[0],1.9600000000000006,4.0789130005,0.14562226650438567,0.14562226650438567
[0],1.9700000000000006,4.0941710047,0.15750013020298742,0.15750013020298742
[0],1.9800000000000006,4.096242482,0.15914860603549832,0.15914860603549832
[0],1.9900000000000007,4.0925852834,0.1562440169322471,0.1562440169322471
[0],2.000000000000001,4.1080566005,0.16871429451713268,0.16871429451713268
[0],2.0100000000000007,4.1200439994,0.17870560344076974,0.17870560344076974
[0],2.0200000000000005,4.1150738524,0.17452818711495396,0.17452818711495396
[0],2.0300000000000007,4.1234477053,0.18159492570495672,0.18159492570495672
[0],2.040000000000001,4.1235970974,0.1817222717908676,0.1817222717908676
[0],2.0500000000000007,4.1375651045,0.1938261912686987,0.1938261912686987
[0],2.0600000000000005,4.1206036149,0.179179055684453,0.179179055684453
[0],2.0700000000000007,4.1401181502,0.19608070159084423,0.19608070159084423
[0],2.080000000000001,4.1605511953,0.21459412457773452,0.21459412457773452
[0],2.0900000000000007,4.1532050714999995,0.20784200850393986,0.20784200850393986
[0],2.1000000000000005,4.1579649253,0.21220467015767602,0.21220467015767602
[0],2.1100000000000008,4.1596246397000005,0.21373654219632862,0.21373654219632862
[0],2.120000000000001,4.1692012743,0.22268312642433258,0.22268312642433258
[0],2.130000000000001,4.1701568156,0.22358586623388507,0.22358586623388507
[0],2.1400000000000006,4.1776658309,0.23074350736391813,0.23074350736391813
[0],2.150000000000001,4.171255242,0.22462585170262162,0.22462585170262162
[0],2.160000000000001,4.1828192553,0.23572103919576112,0.23572103919576112
[0],2.170000000000001,4.183767212599999,0.23664242542317895,0.23664242542317895
[0],2.1800000000000006,4.198517020700001,0.2512103380828765,0.2512103380828765
[0],2.190000000000001,4.1943624998999995,0.24706303271916344,0.24706303271916344
[0],2.200000000000001,4.192787358,0.24549965150605818,0.24549965150605818
